,abuseCount,helpfulNo,helpfulYes,languageCode,postedDate,productId,ratingValue,reviewText
912,0,1,2,ru-RU,2020-10-30T16:59:57.859Z,99830,5,wear
913,0,0,0,ar-SA,2020-11-03T17:20:52.838Z,99830,5,"I did not use it yet, as it arrived today and upon opening the package I was surprised that the muzzle arrived and the product was sealed and its packaging was damaged. Update the price of the muzzle was thankful and the muzzle remained. A gift for me thank you Iherb ***** deserves five stars"
914,0,0,0,en-US,2020-11-03T16:26:41.289Z,99830,5,Using this mask now every day. Very well made. Washes easily. I plan to buy more of these. 
915,0,0,1,ar-SA,2020-10-29T05:13:36.351Z,99830,1,"The one who has shortness of breath is far away from him, and even the one who does not have him, my Lord, I have hidden me"
916,0,0,0,en-US,2020-11-02T13:12:29.285Z,99830,5,I am a petite woman and the medium size fits perfectly. The adjustable band over the nose keeps my glasses from fogging up.
917,0,0,0,ar-SA,2020-10-31T22:52:33.854Z,99830,5,Excellent
918,0,1,1,en-US,2020-10-31T14:12:18.204Z,99830,5,"We’ve been wearing Kosette masks since June 2020 and are really happy with the quality, softness and comfort. We are both wear the large size and are able to talk without the mask shifting or falling down. The nose pinch is super comfortable and adjustable straps handy for a close fit. It has been easy to wash in a cup in evening, then always dries by morning. The masks are not itchy like the one use disposables. Kosette reminds me of the softness of pillow cases at luxury Vegas hotels. We wash ours after three uses or after a long day out and about in the city. We thought it would be expensive but it works out to about $10 a month each person. That's comparable to a couple of Timmies and we’re drinking less coffees these days. The best thing we like is the ability to talk while wearing a mask without the mask falling down. People can understand our words, too, not like the muffled talking through thicker cotton. It is amazing tech material, breathable. Normally saying OMG will cause other masks to slip off the nose, not Kosette ones though. For size, it is not explained well on Kosette site other than if you are a man or a woman, large or medium, which was funny to read but not too helpful. Although we’re all learning and it seems masks sites all have a different way of measuring. It’s probably why we keep seeing others with germy hands constantly touching their masks to fix them. Never happens with these Kosette ones. We stuck to the advice to measure the bridge of the nose to the tip of the chin. That’s right between eyes to the bottom of the visible bone of the chin. Our measurements are 5 and 1/8” inches and 6” inches. I took a tape ruler to the Kosette masks, a large is 7 inches in height and tucks under the chin by another 1 inch. For a medium, 6 inches height plus 1 inch under the chin."
919,0,0,0,en-US,2020-10-31T03:29:25.227Z,99830,5,Fast shipment
920,0,1,1,ru-RU,2020-10-30T19:51:50.77Z,99830,4,"I do not think that this mask can protect the wearer of the mask from anything, but since everyone needs to wear it now, we use it. it is easier to breathe through it than through disposables."
921,0,0,1,ru-RU,2020-10-26T01:15:54.819Z,99830,3,"In my opinion, the price is doubled. The mask is like a mask, nothing special. The second time for such a price, I would not take it."
922,0,0,2,en-US,2020-10-21T05:25:25.717Z,99830,5,"Comfortable cloth mask with adjustable ear bands. It has a built in filter. The company provided details on how it tests the amount of things that can pass the filter (92% blocked). 
There's a metal nose piece to keep it close to the face. This is washable & is good for 40 washes before the filter starts to become affected. That makes this more cost effective than the disposable masks. "
923,0,0,0,ru-RU,2020-10-29T19:10:53.374Z,99830,4,"Great mask, I hope the super nano filter works! It sits very well on the face, fits snugly along all edges, and in the middle in the center, in the area of the nose and mouth, there is a space necessary for normal breathing, in comparison with disposable masks it is very comfortable. You can wash with soap, dry better by hanging, dries quickly."
924,0,0,0,ru-RU,2020-10-29T08:49:46.579Z,99830,5,"A good mask, easy to breathe, adjustable in length due to which it fits snugly, also in the nose area there is a bendable retainer that also provides a snug fit."
925,1,0,1,ru-RU,2020-10-23T16:16:19.323Z,99830,5,"I have been using this mask for more than a month to go to especially important places, it protects well - the virus did not penetrate me, it can withstand washing with dignity (I wash it with shampoo and dry it on a towel) - the form fits well on the face - this size is ideal for women, I took it on change the size is larger, alas, too big (more for a man&#39;s face), this is just right."
926,0,0,0,ru-RU,2020-10-27T18:16:22.725Z,99830,4,"Easy to breathe, easy to clean, dry quickly. It is very convenient to adjust and tighten the mask on the face. True, the price is a little expensive for such a mask."
927,0,0,0,en-US,2020-10-27T07:32:18.113Z,99830,5,Very easy to breathe compared to other masks. It's my favorite so far. I had to buy another two so that I can rotate between them. 
928,0,0,0,ru-RU,2020-10-27T07:11:54.912Z,99830,4,"Pretty good mask. It is sewn with high quality, comfortable to wear, does not make breathing difficult. I would like a little smaller in size, but it&#39;s like someone - I have a small face. Hopefully, the protective properties are high. In any case, it is better than regular reusable masks, despite the high price."
929,0,0,0,ru-RU,2020-10-25T16:00:08.503Z,99830,5,"The mask is well fixed. The length is adjustable. Unlike reusable neoprene, this one is comfortable to breathe. Definitely one of the best reusable masks"
930,0,0,0,ru-RU,2020-10-25T13:16:36.85Z,99830,5,now I use only this mask - it is easy and convenient in it
931,0,0,0,ar-SA,2020-10-25T10:23:49.962Z,99830,5,Good but the cloth is a bit hot
932,0,0,2,ru-RU,2020-10-14T18:01:43.408Z,99830,5,"The masks were purchased as soon as they went on sale. Protection from infections and dust, as well as a huge plus-wonderful effect from foreign odors, a person with a cigarette passes by and you practically do not smell the smoke. We wear it everywhere, easy to care for - wash with regular soap. Plus environmental protection - don&#39;t use disposable masks."
933,0,0,1,ru-RU,2020-10-18T14:35:42.259Z,99830,5,"Great mask, very comfortable. It sits nimbly thanks to clever details: mesh on the chin + adjustable ears + dart on the nose + lack of central seams + breathable lining + inner wire. It does not wrinkle in your pocket, always at hand, grabs it for a long time, can be washed without problems in soapy water without squeezing or twisting. The mask looks neat, does not puff up, does not seem like a foreign body, but hugs the chin without overheating it. The short undercut sits on the back of the nose, and it remains to adjust the inner wire with your hands so that it fits snugly into the shape of the nose. The mask fits snugly to the face. Inside there is another mesh, with a larger mesh, so that no hot greenhouses are created, the skin does not deteriorate and the glasses do not fog up. On the back of the box, comprehensive information is clearly laid out on the technical features of the mask, and on the protective properties of the mask in relation to the particle size, it immediately becomes clear how to wear it, and the size marking is visible."
934,0,0,0,ru-RU,2020-10-22T17:52:41.22Z,99830,2,"Compared to the usual medical disposable mask, this one is very stuffy. I didn&#39;t like it."
935,0,0,0,en-US,2020-10-22T08:58:13.713Z,99830,2,"I was really looking forward to try this mask. I did not like it, i can't easily breath when I'm wearing it. On the upside, It stays in place and does not move. "
936,0,0,0,ru-RU,2020-10-21T13:49:41.703Z,99830,4,"Served as medium size. MEDIUM FOR KOREAN BABIES? CLEARLY LOOKS ON MY FACE AND FEELS LIKE SMALL. IN THE GLASSES AND IN THE MASK IS UNCOMFORTABLE TO WEAR. THE LENSES WATER DUE TO THE SIZE DON&#39;T FEEL SAFE. THREE LAYERS. INSIDE, I BELIEVE SO AND THERE IS A NANOFILTER. WITH A LOOK OF NOTHING SPECIAL. SOME ARTIFICIAL MATERIAL."
937,0,0,0,en-US,2020-10-21T05:38:22.796Z,99830,5,Good cloth mask. Has N92 rating from Korea. Medium fits women faces well. The nose and ear pieces are adjustable. There is a mesh layer on the inside which is easy to breathe through. There's several layers of filters. It is washable.
938,0,0,0,ru-RU,2020-10-20T22:13:55.143Z,99830,5,"Great mask! It fit me in size. Comfortable, adjustable behind the ears. It is much more comfortable to breathe in than in disposable masks."
939,0,0,0,ru-RU,2020-10-20T15:53:46.334Z,99830,4,"Very well made, looks as expensive as it is worth 😅. The average size fit my husband. It fits very well, I will order one for myself. Hope it protects ... Very well made, looks as expensive as it is worth 😅. The average size fit my husband. It fits very well, I will order one for myself. Hope it protects ..."
940,1,0,0,en-US,2020-10-19T01:58:35.369Z,99830,5,"Normally I am a fan of the Pitta Masks and other lightweight, cotton fabric or polyurethane foam types for their general ease of use, fit for my face, breathability, non-irritation, and washability. Paper and single use masks are not my ideal, even long before COVID. The downside to those reusable masks is that they aren't the strongest line of defense I can have for particle size, so I tend to use them when I am able to also maintain distance and be in open air, or around my bubble of friends. 
This is my reserve mask for when I am going into more risky locations, like the local clinic, city hall, and other indoor places with the potential lots of people, etc. The technology behind the nano filter part is fascinating. Developed at KAIST back in March, I had been looking forward to finding one for sale. I am pleased to be able to get a version of this new nanofabric technology! The fit of the Medium size fits my broader face (wide cheekbone and square jaw) easily. A lot of domestic options for me here in Japan are suited for people with narrower faces, at least along the jawline, so I was glad that this one sits well on the edges both without puffing up or feeling restrictive when talking. "
941,0,0,0,ar-SA,2020-10-18T14:03:25.347Z,99830,5,Delicious
942,0,0,0,ar-SA,2020-10-17T02:37:55.483Z,99830,5,"Very comfortable, practical, covers well, and easy to wash."
943,0,0,0,ru-RU,2020-10-16T22:24:50.13Z,99830,4,"The mask is comfortable to use. It is possible to adjust the straps to suit your parameters. Tight fit, but does not crush. There is a retainer on the nose."
944,0,0,0,en-US,2020-10-16T19:16:28.6Z,99830,5,Very easy to spray it after shower. And it have good smell 
945,0,0,0,ru-RU,2020-10-16T16:15:50.018Z,99830,4,"I bought a mask a few months ago, but it is hot in summer because it is black. Going to wear now, comfortable"
946,0,0,1,ru-RU,2020-10-10T16:34:44.737Z,99830,5,"I tried many masks, I liked this mask."
947,0,0,0,ru-RU,2020-10-14T16:07:39.971Z,99830,4,"Completely wearable mask, snug fit, adjustable on the ears."
948,1,0,0,ru-RU,2020-10-13T08:44:44.718Z,99830,5,"Yes, the mask is super, I ordered two for a change, it looks good, breathes normally, I hope it protects too)"
949,0,0,0,en-US,2020-10-13T07:52:41.248Z,99830,5,"Excellent quality and durability.  Fits nicely over the nose (and can be pinched to tighten)  I really like the 'hinged pouch' that snugly covers the chin, and the adjustable ear straps are also a great feature.  Comes with a great little plastic sealable pouch  "
950,0,0,0,ru-RU,2020-10-13T06:17:00.893Z,99830,5,Nice reusable mask!
951,0,0,0,ru-RU,2020-10-12T16:31:33.916Z,99830,5,"Comfortable, looks quite good, washes easily and dries quickly."
952,0,0,0,ar-SA,2020-10-12T08:57:50.554Z,99830,5,"Sweet, I took a medium size, the size was sweet, but my face was full of more and more"
953,0,0,0,ru-RU,2020-10-11T19:06:39.999Z,99830,1,"Rubs ears, even if the price is too high"
954,0,0,0,ru-RU,2020-10-11T19:02:24.257Z,99830,5,"Best, very convenient"
955,0,1,0,en-US,2020-10-16T02:11:30.516Z,99830,2,"We like the idea of a sprouted butter, but this just isn't our thing, very bland. "
956,0,0,0,ru-RU,2020-10-10T17:30:05.127Z,99830,4,"The quality of the mask is good. Comfortable fasteners, but it irritates my skin, around the perimeter of the mask. Perhaps there is such a fabric. But breathing in it is quite comfortable."
957,0,0,0,ru-RU,2020-10-10T06:21:10.922Z,99830,5,"fits well to the face, the length of the strings is adjustable. I hope it really protects!"
958,0,0,0,en-US,2020-10-09T19:52:21.619Z,99830,5,I hope it’s safe 
959,0,0,0,ru-RU,2020-10-09T10:52:44.95Z,99830,5,The mask is very comfortable and comfortable
960,0,0,0,ru-RU,2020-10-09T08:01:43.709Z,99830,5,It is very easy to breathe in this mask. There were no problems even in hot weather. Washable too easily and dries quickly.
961,0,0,0,ru-RU,2020-10-08T21:29:25.028Z,99830,1,Breathe heavily
962,0,0,0,en-US,2020-10-08T10:17:11.209Z,99830,5,"I am very happy with this mask! It lets a person breathe easily, it’s nothing like a disposable mask which makes me suffocate every time I use them. This one is really a game changer. I highly recommend it to anyone who cannot bear disposable masks!"
963,0,0,0,ru-RU,2020-10-07T17:05:25.284Z,99830,5,very comfortable
964,0,0,0,en-US,2020-10-04T06:09:06.315Z,99830,5,"Best washable mask totally! I tried others, and this is enought ''loose'' that it doesn't push my lips, but still keeps put. Good style too! Bit pricey, but worth it!"
965,0,0,0,ru-RU,2020-10-03T16:14:21.519Z,99830,5,"An excellent mask, it is easy to breathe, only bespectacled people will still not be comfortable, the lenses sweat. I washed it many times, I did not find any deformation."
966,0,0,0,en-US,2020-10-03T15:58:33.661Z,99830,5,I love it 
967,0,0,0,en-US,2020-09-28T17:19:37.261Z,99830,5,Breathable and doesn’t suffocate me like most disposable masks! Easy to clean! 
968,0,0,3,en-US,2020-09-15T03:41:52.4Z,99830,5,"comfortable, adjustable, has built in filter. breathable, but feel safer wearing this than plain cotton mask due to filter (N92). company also has documentation on testing percentage of particles that were transmitted. 
believe that masks with filters are more helpful to reduce spread of disease & viruses. this fit average woman's face easily. it needs to be tightened a little for people with smaller faces. 
there's a metal nose piece to keep it close to the face. the ear adjustments are very nice since ears start to hurt from wearing a mask all day & is good to be able to make it a little more loose. 
Also like that this is washable & is good for at least 40 washes before the filter starts to become affected. That makes this more cost effective than the disposable masks. "
969,0,0,0,en-US,2020-09-28T02:12:26.921Z,99830,5,Well made and nice fit. Under the chin support really helps the mask stay in the correct position. 
970,0,0,0,ru-RU,2020-09-27T09:01:40.004Z,99830,5,"An excellent mask, you can breathe freely in it. Full fit to the nose (comfortable plate that bends easily). Covers the face from the eyes to the neck. I recommend!"
971,0,0,0,en-US,2020-09-23T14:15:07.112Z,99830,5,Excellent!
972,0,0,0,ru-RU,2020-09-22T06:48:47.648Z,99830,5,"The mask is very good, comfortable, worth the money, individually wrapped, just super!"
973,0,0,0,ru-RU,2020-09-22T05:47:41.945Z,99830,5,"The masks are very convenient to use, there is an adjustment to correct the size, it is easy to wash and does not cause difficulty in breathing"
974,0,0,0,ar-SA,2020-09-20T23:25:51.912Z,99830,5,Excellent
975,0,0,0,ar-SA,2020-09-19T13:04:59.594Z,99830,1,Hushed what I recommend
976,0,0,1,ar-SA,2020-09-06T19:28:54.328Z,99830,3,Excellent
977,0,0,0,en-US,2020-09-09T02:45:42.701Z,99830,5,Useful breathable covers well and stay still
978,0,0,1,en-US,2020-09-04T00:08:08.217Z,99830,4,"Ordered this on a whim, was looking forward to trying out the adjustable straps for the ears. Personally many cause pain over extended use, pleasantly this one does not. I’ve worn it all day, days it a row without pain or tugging on the ears. Breathability is good too, personally it feels light and comfortable, sometimes I forget I’m wearing it while at work. The thing I wish was different about this mask is the flap that goes under the chin. I would prefer that it was the same filtration fabric as the nanotechnology, rather than a thin material. For me the mask can ride up a bit, when it does if would be nice to know the chin material was filtered material to assure protection of all angles. Other than that I like the mask "
979,0,0,0,en-US,2020-09-07T15:01:54.126Z,99830,5,"Comfortable, safe and washable! Definitely reordering"
980,0,0,1,en-US,2020-08-31T06:26:50.681Z,99830,4,"Be aware this runs on the SMALL side. I have to keep adjusting it on my face to stay sitting under my chin, which kind of defeats the hygienic purpose. "
981,0,0,0,en-US,2020-09-04T06:54:03.503Z,99830,5,The candida balance seems to be killing of the candida faster so I’m very happy with the results 
982,0,0,1,en-US,2020-08-30T14:43:56.134Z,99830,5,Good 
983,0,0,0,en-US,2020-08-30T06:23:22.765Z,99830,4,It’s fine
984,0,0,0,ru-RU,2020-08-29T15:25:31.763Z,99830,5,Super! Excellent base.
985,1,3,1,en-US,2020-09-07T03:25:37.601Z,99830,3,"Pros: 
- Pretty good job at eliminating sweat smells. Usually deodorants wear off after a while but this one works all day.
- Although the product is quite small, you only need a little bit so it should last a while.
Cons: 
- The fragrance is like someone opened a box of crayons. It's better than smelling sweaty but...I'd recommend a different scent.
- Application can be a little messy."
986,1,1,1,ru-RU,2020-08-29T02:55:27.768Z,99830,5,"the mask is a very necessary thing now. This mask is high tech. The composition and design are well thought out. There is a mesh to facilitate breathing. There is a good clamp clamp for the bridge of the nose, adjustable temples. The mask looks very serious and fashionable. Such a reliable companion in our time)))"
987,0,0,0,en-US,2020-08-27T22:02:26.898Z,99830,5,Comfortable to wear
988,0,0,0,en-US,2020-08-27T17:20:38.27Z,99830,5,Excellent and comfortable
989,0,0,0,ar-SA,2020-08-26T21:48:33.077Z,99830,5,"Excellent and a mask on the face, and it has enlargement and narrowing .. The ear does not hurt .. It is necessary to wash it after each use"
990,0,0,0,fr-FR,2020-08-26T20:20:03.899Z,99830,4,"The mask hugs the shape of the face well, but I find it a little warm."
991,1,0,0,en-US,2020-08-26T05:10:17.497Z,99830,5,Comfortable and looks nice
992,0,0,0,en-US,2020-08-26T03:22:18.886Z,99830,5,"Great coverage around the nose and chin, quite comfortable for what it is (especially compared to those single use masks from the convenience store in Japan and Korea, which is what I'm used to), and good value at the trial price."
993,1,0,1,ru-RU,2020-08-25T19:21:42.261Z,99830,5,"A mask for any face, well adjustable, can be matched to any width of the face. The new one smelled of some kind of chemistry, but after airing it for several hours, the smell completely disappeared. Until I washed it, how it will behave later, I cannot say"
994,0,0,0,en-US,2020-08-24T02:54:54.232Z,99830,4,I am really happy with  this product
995,0,0,0,en-US,2020-08-23T21:25:34.162Z,99830,5,Thank you 
996,0,0,0,en-US,2020-08-21T11:07:13.632Z,99830,4,"Bought this one because my main mask is a thick cloth that uses the filters, and is too hot for summer.  This mask is light weight and holds up well to use.  I will definitely buy this again when I need a new mask.  It is light weight, fits perfectly without riding up into my eyes like other masks do, and as an added bonus it goes with any outfit!"
997,0,0,0,ar-SA,2020-08-20T17:54:58.175Z,99830,5,"High quality, its belt you can modify, I recommend it and its price is reasonable"
998,1,2,0,en-US,2020-08-27T23:59:34.345Z,99830,4,"Never had blue corn before, and these were kind of cool. Crispy & crunchy. They did taste a bit bland, but it might be better suited for more intensely flavoured salsas, dips, etc."
999,0,0,0,ar-SA,2020-08-18T23:34:47.562Z,99830,5,"I liked it very comfortable that gets smaller and bigger than the call to prayer, but the most important thing is that you wash it daily in order to cause you to have pimples and itching."
1000,1,0,0,ar-SA,2020-08-17T18:50:41.338Z,99830,5,Excellent and comfortable for the ear Smaller and enlarged 👍🏻
1001,1,0,1,en-US,2020-08-12T18:23:39.624Z,99830,5,"I have a small narrow face and the medium size fits perfectly. I find the material soft and the mask is not uncomfortable in anyway. The straps behind the ears are easily adjustable and comfortable, the bobble can push against the back of the ear when secured tightly but I think it can be re-positioned to lessen this. I can't vouch for its efficiency as I don't think anyone can tell how effective they are against viruses, but it does seem quite see through when held up in front of the light- its not a solid piece of material, the layers have small holes like airtex, which did concern me a bit. Like all masks the feeling of your hot breath takes getting  used to but its not too bad, and I would recommend it."
1002,0,0,0,en-US,2020-08-16T07:50:09.6Z,99830,5,"Lion's mane, Zinc, Liver powder."
1003,0,0,1,en-US,2020-08-09T21:14:12.843Z,99830,5,"My favorite mask! It has a nose clasp and a mesh chin pouch to help keep the mask in place, even if you have to do a lot of talking. It fits great for a small-to-average adult face as it can be adjusted easily on the straps. Can't recommend this mask enough!"
1004,0,0,6,en-US,2020-07-20T18:37:27.114Z,99830,5,I have purchased a few different reusable masks.  So far this has been the best.  It is light and comfortable.  The elastic can be adjusted to pull top part over nose or bottom part over chin to customize mask for individual wearer.  This mask worked well for me and my adult granddaughter who has a smaller face.  I am a repeat buyer.
1005,1,0,2,en-US,2020-08-01T01:56:27.911Z,99830,5,It’s actually surprising how amazingly comfortable these are! 
1006,1,0,2,ar-SA,2020-07-29T16:57:23.165Z,99830,3,Mute my breath
1007,0,0,0,en-US,2020-08-04T01:39:36.682Z,99830,5,"Great mask. Very comfortable to wear and effective.
Purchasing more for other family members."
1008,1,0,1,en-US,2020-07-29T16:20:59.742Z,99830,5,"very soft, comfortable and washable!
"
1009,0,0,0,en-US,2020-08-01T15:54:39.184Z,99830,5,Still big on my  face :)
1010,1,0,0,en-US,2020-07-31T21:13:56.747Z,99830,4,Breathing is good.
1011,0,1,2,ru-RU,2020-07-26T04:20:45.889Z,99830,5,"In principle, I liked it. The material is really not cotton and it&#39;s a little hard to breathe. It fits well to the face, leaving almost no gaps. I don&#39;t know how much it protects, but I wear"
1012,0,0,0,ru-RU,2020-07-28T04:44:45.934Z,99830,1,Not convenient and not worth the cost
1013,0,0,0,en-US,2020-07-27T05:19:02.663Z,99830,4,Comfortable to wear .
1014,1,0,4,fr-FR,2020-07-08T00:16:40.383Z,99830,4,I don't know if it filters Coronavirus
1015,0,0,1,en-US,2020-07-19T21:47:36.703Z,99830,5,I will buy another one (medium) because there is no good reusable mask in Japan.
1016,0,0,0,en-US,2020-07-24T00:48:16.706Z,99830,5,"Fits my face perfectly without leaving any gaps, will definitely buy again :) "
1017,0,0,2,ar-SA,2020-07-13T13:58:54.009Z,99830,5,"Very excellent for prevention, its size is very appropriate"
1018,0,0,0,en-US,2020-07-21T02:37:48.457Z,99830,5,"Very comfortable to use, easy to wash, does not take long to get dry."
1019,0,0,1,en-US,2020-07-16T00:56:24.03Z,99830,5,I had written an in-depth review of this several times. It wasn't posting. So my short annoyed version; works incredibly well and fits. Wanted something like this for years while I still lived in the city. 
1020,0,0,0,en-US,2020-07-18T05:59:22.371Z,99830,5,It's worth to purchase it.
1021,0,0,0,en-US,2020-07-18T04:21:37.804Z,99830,5,"Fits well, flat against your face, but the pocket for your mouth is roomy and not tight. I also like the adjustable loops. "
1022,0,0,1,ru-RU,2020-07-12T02:50:15.528Z,99830,4,"The mask is comfortable, but a little expensive !!"
1023,0,0,1,ar-SA,2020-07-11T11:24:25.967Z,99830,5,Professional design
1024,0,0,1,en-US,2020-07-06T19:31:32.328Z,99830,5,Breeze easy! Just purchase one size bigger.
1025,0,0,1,en-US,2020-07-06T07:07:28.159Z,99830,3,adjustable strap has a plastic piece that sits behind ears. its not very comfortable
1026,0,0,0,ar-SA,2020-07-10T18:26:01.837Z,99830,4,Comfortable and self-contained and completely intact on the nose and mouth
1027,0,1,2,ar-SA,2020-07-04T12:27:21.599Z,99830,1,"Daughters of Lahd, she takes her thanks"
1028,0,0,0,en-US,2020-07-08T02:59:06.508Z,99830,5,Good 
1029,0,0,2,en-US,2020-06-28T04:22:49.191Z,99830,5,"I was concerned about the price when I first considered buying this mask.  But after wearing it, I am very pleased.  My glasses don't fog at all.  The mask is very comfortable and breathable as well.  I have no problems wearing it while riding my bike either.  I liked it so much I bought two more."
1030,0,0,1,en-US,2020-07-01T05:41:16.242Z,99830,5,I found this face mask when I saw a friend wearing it. She told me where to order it and I did. Quick delivery and at first glance it looked well-made. Only thing was the little plastic adjusters made the mask a little too snug. So I think I could have ordered a large. But they were simple to remove making it fit much better. My favorite mask I wear! I think I just lost it so I'm going to have to order another one! 
1031,0,0,0,en-US,2020-07-04T14:14:58.261Z,99830,5,"I really like it!
Suitable for a small face... comfortable to breathe with.
Looks nice:)"
1032,0,0,0,ar-SA,2020-07-04T01:00:45.757Z,99830,5,"Once, sweet and appropriate for me, I took a medium"
1033,2,0,5,ru-RU,2020-06-11T08:30:35.915Z,99830,5,"A good mask, reusable, after washing you do not need to iron, the side mounts - elastic trim, decreases. But a little expensive, of course."
1034,1,1,0,en-US,2020-07-07T20:35:49.657Z,99830,1,It is a good mask
1035,0,0,0,en-US,2020-07-02T11:10:02.538Z,99830,5,Gooooooood
1036,0,0,0,en-US,2020-07-01T17:08:37.82Z,99830,4,I recommend it 
1037,1,0,0,en-US,2020-06-29T23:52:38.377Z,99830,5,Soo good 
1038,0,0,0,en-US,2020-06-29T21:02:58.603Z,99830,5,It is a well made mask. The fabric is breathable and it has a metal piece to secure it over the nose so it doesn’t move or fog my glasses. Slightly more expensive than regular fabric face coverings but worth the money. 
1039,0,0,0,ar-SA,2020-06-27T18:32:02.25Z,99830,5,Easy to use and adjustable size
1040,1,0,2,en-US,2020-06-18T14:14:24.78Z,99830,5,"Comfortable, with breathing space, and appears durable. Elastic straps have adjustable pins. This fit me well, small female, but large size fit my male partner."
1041,1,0,6,en-US,2020-05-29T01:10:17.16Z,99830,4,The quality is good! M size fits my face perfectly..
1042,0,0,0,en-US,2020-06-23T22:15:11.319Z,99830,5,Good product and even lets me breath normally using it.
1043,0,1,0,en-US,2020-06-27T09:07:53.577Z,99830,2,"not as good as the description, low value "
1044,0,0,2,ar-SA,2020-06-11T11:25:51.011Z,99830,5,Very excellent and good quality and would like to order again
1045,0,0,0,en-US,2020-06-18T18:27:43.46Z,99830,5,very good quality & will buy one more
1046,1,0,1,en-US,2020-06-10T10:54:07.969Z,99830,4,Very good it`s but it hurts the ears a bit.  This size is good for women
1047,0,0,0,en-US,2020-06-10T20:42:35.67Z,99830,5,Well made mask. I would purchase it again. 
1048,0,0,0,en-US,2020-06-09T07:04:51.542Z,99830,5,Good mask. 👍
1049,0,0,0,ja-JP,2020-06-08T22:43:40.543Z,99830,4,"It doesn't have a particularly bad smell, so I think it's okay to keep it warm and moist during cold weather. Rest assured that it covers your face completely. However, it may be hot in summer."
1050,0,0,0,en-US,2020-06-08T18:50:29.002Z,99830,5,Reasonably priced. 
1051,0,0,0,en-US,2020-06-08T14:38:58.437Z,99830,5,I like it so much
1052,0,0,0,en-US,2020-06-08T03:19:41.685Z,99830,5,I can breathe wearing this mask. Highly recommend!
1053,0,0,0,en-US,2020-06-08T01:09:39.467Z,99830,5,So easy to wear not too tight and I can breathe comfortably! Thank you!
1054,0,0,0,en-US,2020-06-07T15:24:35.623Z,99830,5,Fits great. I love the adjustable toggles. Thank you
1055,0,0,0,ru-RU,2020-06-07T11:50:21.975Z,99830,5,"I bought this mask according to the reviews of bloggers, I did not disappoint. Comfortable, breathe well. Adjustable elastic bands behind the ears. The only negative for us is that it is inconvenient to shoot it on the chin when wearing is not necessary. Bought three more pieces for the whole family. I recommend to everyone. . Allowed to wash Every three days of wearing. 40 washings available. Recommend."
1056,0,0,0,en-US,2020-06-06T18:42:36.559Z,99830,4,It is comforatable and covers nose and mouth easliy.
1057,1,0,0,en-US,2020-06-06T16:29:48.872Z,99830,5,Works great on my husband's oily skin and doesn't contain palm oil! We like the smell too.
1058,1,0,1,en-US,2020-06-01T22:28:27.965Z,99830,5,Bought from iHerb due to very fast shipping and great customer service.  The mask is comfortable with built-in filtration and adjustable straps.  Made in Korea.  Have bought 6 and they are all great quality and wash well.
1059,0,0,0,en-US,2020-06-06T07:49:37.721Z,99830,4,"A good enough mask.  Sizing seems a bit small for a ""medium"".  Washes well."
1060,0,0,0,en-US,2020-06-05T17:25:28.783Z,99830,5,Good
1061,0,0,0,en-US,2020-06-03T19:26:14.225Z,99830,5,Very nice product
1062,0,0,0,en-US,2020-05-30T23:45:08.231Z,99830,4,I tried the lighter test and its a big success 
1063,0,0,0,en-US,2020-05-30T19:33:57.527Z,99830,5,Fits perfectly
1064,0,0,0,en-US,2020-05-30T12:00:56.437Z,99830,5,With an add layer of filter this mask will be perfect
1065,0,0,0,en-US,2020-05-30T01:18:44.564Z,99830,5,Fits well and easy to use 
1066,0,0,0,en-US,2020-05-29T23:13:43.836Z,99830,5,Breathable and Comfortable
1067,0,0,0,en-US,2020-05-29T15:24:55.328Z,99830,5,I like my mask so far. I wore it over another mask for double protection and felt good.
1068,0,0,0,ar-SA,2020-05-29T15:22:59.096Z,99830,5,Excellent these days
1069,0,0,0,en-US,2020-05-29T01:22:34.784Z,99830,5,Good product
1070,0,0,0,en-US,2020-05-28T23:04:00.971Z,99830,4,"I bought a large for my husband and a medium for myself and both masks fit.  It is comfortable, but gets hot pretty quickly because of the black fabric.   I would recommend this to someone who needs a basic cloth mask.

"
1071,0,0,0,ru-RU,2020-05-28T19:52:13.436Z,99830,4,"The quality of the mask is good, it’s done fine, you can breathe, .. it’s not convenient for a small face, maybe you need size s, but it’s not for sale ... it covers your face well, but it also gets into your eyes, especially if you fix it with a sealant on your nose, like and it should be ... in general, you can’t name a convenient mask .. but if it fits the size, then it’s a decent thing ... until you erase it and go out in it, just try on"
1072,0,0,0,en-US,2020-05-26T20:08:16.366Z,99830,5,Great fitting masks 
1073,2,3,5,en-US,2020-05-13T20:58:50.45Z,99830,3,"Am cumparat marimea M dar e prea mare, acopera aproape ochii daca vrei sa o tragi putin in jos atunci sare de pe urechi, nu este comoda banda elastica ajustabila si nici foarte calitativa.  Are o cusutura pe mijloc, dupa ce o scoti ramaii cu urme pe nas ."
1074,0,0,0,ru-RU,2021-02-04T08:41:21.274Z,100839,4,"Nice mask! But it&#39;s expensive. Therefore, I gave 4 points."
1075,0,0,0,ko-KR,2021-02-04T04:11:14.142Z,100839,4,"I haven&#39;t used any other Korean masks, so I&#39;m not sure, but it looks like it&#39;s big, but I was relieved because I didn&#39;t have a chance. The price seems to have fallen a lot in Korea, but I would like to lower the price of iHerb. Thank you for being able to purchase it abroad :)"
